x,y
7.404102,3.402735
7.382751,3.331666
7.359918,3.260203
7.303738,3.188632
7.260103,3.094835
7.227209,3.002301
7.190649,2.910434
7.105990,2.804683
7.051502,2.731751
6.996015,2.675592
6.962963,2.616823
6.917499,2.553911
6.885496,2.493822
6.849896,2.450396
6.821183,2.423167
6.792694,2.403153
6.759163,2.381193
6.727776,2.356822
6.708090,2.323053
6.696605,2.282790
6.682521,2.229653
6.675426,2.167975
6.667569,2.103256
6.673766,2.025611
6.676667,1.960010
6.688082,1.892856
6.685753,1.828783
6.686796,1.766396
6.690391,1.696155
6.699977,1.611622
6.710637,1.522208
6.719024,1.446578
6.727461,1.376669
6.739257,1.293396
6.753175,1.207595
6.779594,1.139261
6.785275,1.079809
6.797747,1.024947
6.818028,0.964815
6.825649,0.900211
6.834320,0.852555
6.842573,0.801025
6.844682,0.745177
6.850684,0.688454
6.857656,0.638841
6.861512,0.585880
6.857633,0.541392
6.853808,0.490975
6.844483,0.451292
6.828891,0.421618
6.822259,0.383152
6.818266,0.336790
6.816115,0.303135
6.800951,0.259282
6.789637,0.222717
6.781959,0.169128
6.776724,0.164837
6.768350,0.134060
6.757737,0.097002
6.752144,0.057495
6.742111,0.011315
6.742113,-0.027138
6.746566,-0.076389
6.744142,-0.117357
6.743321,-0.160609
6.746537,-0.218774
6.746738,-0.271595
6.747835,-0.333449
6.750498,-0.373656
6.748397,-0.428932
6.757968,-0.449145
6.759759,-0.511431
6.753346,-0.539423
6.757364,-0.573242
6.764773,-0.649397
6.772223,-0.666801
6.781269,-0.681361
6.791030,-0.696560
6.799391,-0.719196
6.810579,-0.744975
6.813837,-0.770959
6.826004,-0.803327
6.847134,-0.834059
6.859651,-0.865887
6.873906,-0.882316
6.881471,-0.912483
6.877384,-0.946435
6.874126,-0.975288
6.869439,-1.013095
6.880413,-1.045686
6.882935,-1.084375
6.890088,-1.121890
6.897039,-1.164267
6.905344,-1.210746
6.902180,-1.268960
6.913815,-1.327348
6.914030,-1.389085
6.910279,-1.450502
6.924974,-1.506479
6.936844,-1.572240
6.936439,-1.633051
6.944534,-1.715079
6.947534,-1.782102
6.959192,-1.866283
6.960873,-1.935544
6.966281,-1.996705
6.968771,-2.082569
6.976267,-2.145597
6.977945,-2.207503
6.976941,-2.284139
6.980359,-2.356952
6.980434,-2.444724
6.980023,-2.522232
6.980626,-2.600310
6.977154,-2.679944
6.971759,-2.763057
6.967418,-2.841916
6.956127,-2.910072
6.933497,-3.001176
6.917140,-3.082321
6.899018,-3.163515
6.885301,-3.252981
6.872708,-3.346602
6.854354,-3.444305
6.837036,-3.544516
6.815487,-3.651168
6.793973,-3.763300
6.768278,-3.875925
6.745060,-3.992751
6.724837,-4.100169
6.691661,-4.229499
6.660510,-4.351781
6.630352,-4.463758
6.614050,-4.543669
6.598394,-4.622551
6.560999,-4.730676
6.526474,-4.836672
6.494059,-4.931912
6.473127,-5.006409
6.446784,-5.091046
6.418068,-5.166917
6.394631,-5.229604
6.360950,-5.309470
6.327307,-5.386933
6.307566,-5.452160
6.263528,-5.540854
6.235422,-5.621933
6.208633,-5.700787
6.179784,-5.784339
6.157414,-5.859521
6.122101,-5.948484
6.093313,-6.025584
6.071559,-6.082737
6.054463,-6.137573
6.030605,-6.192706
6.019028,-6.245422
6.011295,-6.293876
5.997425,-6.351511
5.986275,-6.404450
5.977538,-6.452661
5.959257,-6.504496
5.957418,-6.545998
5.938758,-6.588903
5.924243,-6.642885
5.917361,-6.682682
5.915891,-6.720316
5.910681,-6.755997
5.912021,-6.782226
5.917103,-6.802091
5.926018,-6.818495
5.931169,-6.837152
5.937896,-6.852291
5.935450,-6.868879
5.932338,-6.903451
5.947832,-6.918437
5.950652,-6.947873
5.954301,-6.976462
5.963309,-6.999205
5.979423,-7.014890
5.982194,-7.038999
5.985643,-7.059272
6.002720,-7.065779
6.002372,-7.087345
6.021152,-7.088299
6.023287,-7.104324
6.026607,-7.117322
6.038435,-7.119902
6.053279,-7.116574
6.070333,-7.109089
6.081203,-7.104112
6.097275,-7.092107
6.081221,-7.105536
6.066776,-7.126784
6.053774,-7.130281
6.024353,-7.159103
6.021739,-7.163070
6.001616,-7.177803
5.947047,-7.229975
5.913649,-7.246202
5.894481,-7.242039
5.862362,-7.254202
5.847477,-7.246933
5.823122,-7.242945
5.800220,-7.233868
5.786106,-7.215998
5.775264,-7.191463
5.763804,-7.163686
5.755550,-7.130667
5.740883,-7.100735
5.708390,-7.083937
5.666995,-7.072056
5.621730,-7.061922
5.580239,-7.046963
5.527729,-7.038474
5.471703,-7.030277
5.415369,-7.020980
5.347830,-7.019491
5.273132,-7.021541
5.207921,-7.012373
5.131326,-7.010260
5.061303,-7.000555
4.996887,-6.986312
4.952520,-6.956013
4.898491,-6.928562
4.846405,-6.897902
4.812118,-6.856108
4.770571,-6.819016
4.734742,-6.775850
4.668584,-6.718253
4.599590,-6.668439
4.529126,-6.626544
4.459132,-6.590981
4.381372,-6.565122
4.264506,-6.521167
4.163722,-6.482202
4.074502,-6.448362
3.989385,-6.417184
3.873199,-6.322552
3.786196,-6.266729
3.713360,-6.220501
3.637964,-6.187562
3.576620,-6.151639
3.532721,-6.113362
3.473708,-6.084965
3.416534,-6.020891
3.367738,-5.976294
3.327546,-5.950649
3.283371,-5.937581
3.252503,-5.926407
3.212488,-5.917049
3.151218,-5.920727
3.101164,-5.919217
3.041205,-5.926754
2.970078,-5.941958
2.902735,-5.957632
2.844277,-5.969084
2.768116,-5.990759
2.725588,-5.992076
2.680077,-5.989116
2.623796,-5.991987
2.573870,-5.984801
2.517845,-5.990609
2.468325,-5.990504
2.413253,-5.990442
2.369588,-5.981818
2.322837,-5.969747
2.267067,-5.965995
2.213601,-5.955960
2.142570,-5.957169
2.070586,-5.958361
2.003802,-5.956355
1.935592,-5.960273
1.879825,-5.954560
1.818840,-5.953115
1.770364,-5.951153
1.706657,-5.952915
1.645759,-5.959531
1.576730,-5.967571
1.506180,-5.976565
1.440546,-5.987080
1.376422,-5.992875
1.307654,-6.000080
1.245339,-6.006412
1.166697,-6.013452
1.107278,-6.015608
1.031492,-6.020498
0.970640,-6.024915
0.899685,-6.027694
0.830223,-6.029772
0.760805,-6.030959
0.715048,-6.030638
0.656752,-6.032765
0.610061,-6.033185
0.561665,-6.037106
0.505294,-6.043352
0.452683,-6.045666
0.389678,-6.044939
0.338621,-6.042615
0.291619,-6.043138
0.235576,-6.042048
0.186206,-6.041944
0.142896,-6.040493
0.102308,-6.039234
0.052599,-6.043893
0.009975,-6.046683
-0.044337,-6.047040
-0.096263,-6.048570
-0.147377,-6.047238
-0.201075,-6.045667
-0.259137,-6.042660
-0.318762,-6.037951
-0.373584,-6.034696
-0.437735,-6.030563
-0.513701,-6.024525
-0.590535,-6.020622
-0.623229,-6.016356
-0.688286,-6.012991
-0.748686,-6.010740
-0.815383,-6.010996
-0.851742,-6.012011
-0.903119,-6.010720
-0.944867,-6.010926
-0.984989,-6.014547
-1.007995,-6.023997
-1.041787,-6.032926
-1.070870,-6.043879
-1.106560,-6.057982
-1.135233,-6.076369
-1.175732,-6.095994
-1.205068,-6.115327
-1.234457,-6.136977
-1.263041,-6.159012
-1.293790,-6.178183
-1.342695,-6.198614
-1.379237,-6.220817
-1.399399,-6.248898
-1.414008,-6.279711
-1.423743,-6.312396
-1.451970,-6.339841
-1.478132,-6.365403
-1.500017,-6.390204
-1.520439,-6.418774
-1.551468,-6.446005
-1.583692,-6.469568
-1.613867,-6.492698
-1.644396,-6.520747
-1.670220,-6.548073
-1.703090,-6.574141
-1.713523,-6.606906
-1.742966,-6.638892
-1.752480,-6.676613
-1.775552,-6.712052
-1.800081,-6.745061
-1.813732,-6.779675
-1.842665,-6.808405
-1.848926,-6.842336
-1.869738,-6.869850
-1.886855,-6.901204
-1.893321,-6.935030
-1.903371,-6.966983
-1.910246,-6.999440
-1.902345,-7.037059
-1.894717,-7.078599
-1.897873,-7.117146
-1.889779,-7.155690
-1.904580,-7.193434
-1.907497,-7.229215
-1.919026,-7.265947
-1.936188,-7.291100
-1.944336,-7.314501
-1.948874,-7.339869
-1.945296,-7.364169
-1.944880,-7.386892
-1.945643,-7.411917
-1.956305,-7.429807
-1.957672,-7.456066
-1.959746,-7.484589
-1.934555,-7.523659
-1.910745,-7.562529
-1.907957,-7.597117
-1.906515,-7.627748
-1.900315,-7.659551
-1.895445,-7.689830
-1.902821,-7.712888
-1.899499,-7.743740
-1.889297,-7.774189
-1.875015,-7.798650
-1.870664,-7.817790
-1.835592,-7.840024
-1.807560,-7.862295
-1.807569,-7.873986
-1.799359,-7.895520
-1.770885,-7.922601
-1.716137,-7.954262
-1.663539,-7.982408
-1.646948,-8.001080
-1.590665,-8.027070
-1.534131,-8.052261
-1.475549,-8.073485
-1.439247,-8.088784
-1.406964,-8.099033
-1.371164,-8.107573
-1.332927,-8.114767
-1.302587,-8.118224
-1.277739,-8.118198
-1.224473,-8.123192
-1.165900,-8.126424
-1.138027,-8.123710
-1.106584,-8.120707
-1.083293,-8.112826
-1.053672,-8.104409
-1.031106,-8.094465
-1.011039,-8.082140
-0.971030,-8.073830
-0.948691,-8.064993
-0.941325,-8.052397
-0.909367,-8.041709
-0.881997,-8.030714
-0.864576,-8.020756
-0.833355,-8.012922
-0.814028,-8.002215
-0.788837,-7.967734
-0.772143,-7.950895
-0.742795,-7.940578
-0.725440,-7.931962
-0.705472,-7.929337
-0.689108,-7.925375
-0.673400,-7.928282
-0.653519,-7.929809
-0.631312,-7.933170
-0.604816,-7.935503
-0.589205,-7.935391
-0.561991,-7.939093
-0.554686,-7.940069
-0.539687,-7.942871
-0.536908,-7.940840
-0.533370,-7.937668
-0.531568,-7.934938
-0.529962,-7.935178
-0.530197,-7.938046
-0.528629,-7.940859
-0.535452,-7.947074
-0.545933,-7.952655
-0.552750,-7.956826
-0.573318,-7.958402
-0.586546,-7.958952
-0.612114,-7.958500
-0.630057,-7.957080
-0.638568,-7.960241
-0.646471,-7.960474
-0.660181,-7.956166
-0.672986,-7.953372
-0.686690,-7.949307
-0.699392,-7.945459
-0.721221,-7.938419
-0.741551,-7.931763
-0.768843,-7.924904
-0.787879,-7.917659
-0.819201,-7.909750
-0.860625,-7.902549
-0.897967,-7.895766
-0.933495,-7.890596
-0.954525,-7.888206
-1.004559,-7.881524
-1.042841,-7.876016
-1.063871,-7.869751
-1.090401,-7.868241
-1.116909,-7.866635
-1.146765,-7.867004
-1.173114,-7.868770
-1.200911,-7.869955
-1.233054,-7.868746
-1.261934,-7.868917
-1.295186,-7.866696
-1.344047,-7.865696
-1.389048,-7.867047
-1.465157,-7.869254
-1.510017,-7.876079
-1.555582,-7.880071
-1.604385,-7.879453
-1.661418,-7.878831
-1.706022,-7.877850
-1.753362,-7.869699
-1.807676,-7.862272
-1.849900,-7.855020
-1.905218,-7.849796
-1.953385,-7.841836
-2.003152,-7.831321
-2.069786,-7.814998
-2.114182,-7.806856
-2.182148,-7.800145
-2.249135,-7.792427
-2.317807,-7.785300
-2.374682,-7.772714
-2.456091,-7.756299
-2.528234,-7.740815
-2.590464,-7.733425
-2.684688,-7.719914
-2.780426,-7.705140
-2.862472,-7.692827
-2.961485,-7.676521
-3.056645,-7.661141
-3.127901,-7.647013
-3.202305,-7.628331
-3.260976,-7.615474
-3.333057,-7.605918
-3.419162,-7.592128
-3.486358,-7.580625
-3.561492,-7.579594
-3.627292,-7.578309
-3.711211,-7.568127
-3.795703,-7.553144
-3.861977,-7.543195
-3.938482,-7.531390
-4.045852,-7.512716
-4.104919,-7.503687
-4.174645,-7.500200
-4.236785,-7.495251
-4.317069,-7.492752
-4.403312,-7.480406
-4.493661,-7.468480
-4.579598,-7.458053
-4.632696,-7.464006
-4.701645,-7.458387
-4.769939,-7.448239
-4.835014,-7.438984
-4.904000,-7.424190
-4.969008,-7.409299
-5.026474,-7.397726
-5.080912,-7.384622
-5.128375,-7.374999
-5.182764,-7.365958
-5.223859,-7.362691
-5.282380,-7.352777
-5.327401,-7.349115
-5.384609,-7.340341
-5.428025,-7.337664
-5.472982,-7.333642
-5.520090,-7.326334
-5.584058,-7.308891
-5.639368,-7.295986
-5.683398,-7.291838
-5.739760,-7.282058
-5.789591,-7.270593
-5.827841,-7.275239
-5.869904,-7.270846
-5.921184,-7.260908
-5.977264,-7.246354
-6.037078,-7.231344
-6.086285,-7.224298
-6.136277,-7.217815
-6.191495,-7.204028
-6.244956,-7.188439
-6.307877,-7.170499
-6.358062,-7.157907
-6.402869,-7.149765
-6.451424,-7.136931
-6.505356,-7.124866
-6.558783,-7.114319
-6.606927,-7.099480
-6.653750,-7.083997
-6.702869,-7.064384
-6.738021,-7.054615
-6.783403,-7.046187
-6.816644,-7.046258
-6.855393,-7.033475
-6.899280,-7.021162
-6.935898,-7.015808
-6.966808,-7.020405
-7.004397,-7.013123
-7.032969,-7.007941
-7.060082,-7.013824
-7.082255,-7.015477
-7.106803,-7.013072
-7.130753,-7.017493
-7.146814,-7.031186
-7.162884,-7.038935
-7.186404,-7.045589
-7.201562,-7.058502
-7.230834,-7.057140
-7.262685,-7.048739
-7.296254,-7.047657
-7.345296,-7.035071
-7.384351,-7.022440
-7.409503,-7.018942
-7.446816,-7.009363
-7.495306,-6.999287
-7.533253,-6.995939
-7.580193,-6.981332
-7.612499,-6.982586
-7.645146,-6.975744
-7.687519,-6.960799
-7.720589,-6.947192
-7.749511,-6.943279
-7.778869,-6.937189
-7.812453,-6.923878
-7.836744,-6.923954
-7.861987,-6.918159
-7.896380,-6.900382
-7.915298,-6.892820
-7.932082,-6.885495
-7.962469,-6.869162
-7.982664,-6.860867
-7.998038,-6.861132
-8.029387,-6.843989
-8.053299,-6.833518
-8.079519,-6.816522
-8.095505,-6.809408
-8.113423,-6.798951
-8.129721,-6.787447
-8.156990,-6.772454
-8.164736,-6.767767
-8.183306,-6.756225
-8.185356,-6.751206
-8.194901,-6.748623
-8.201347,-6.736202
-8.212418,-6.721837
-8.225590,-6.714708
-8.230926,-6.712976
-8.234439,-6.712843
-8.248960,-6.703675
-8.258207,-6.697778
-8.275151,-6.685740
-8.291186,-6.672039
-8.312010,-6.659693
-8.326223,-6.651586
-8.329017,-6.653946
-8.373962,-6.647774
-8.396784,-6.648993
-8.405218,-6.667536
-8.416995,-6.694183
-8.453404,-6.702950
-8.460435,-6.731235
-8.455160,-6.764558
-8.451105,-6.775454
-8.449956,-6.782068
-8.465421,-6.768083
-8.329550,-6.645418
-8.333831,-6.645344
-8.333631,-6.656023
-8.334007,-6.671367
-8.349035,-6.664660
-8.368410,-6.667487
-8.375149,-6.651492
-8.382327,-6.643886
-8.386965,-6.646939
-8.383430,-6.646739
-8.397607,-6.643887
-8.385215,-6.654199
-8.369929,-6.677844
-8.354280,-6.699114
-8.347411,-6.711184
-8.343172,-6.715117
-8.348316,-6.711597
-8.352089,-6.718166
-8.351599,-6.722570
-8.359191,-6.725556
-8.351076,-6.743796
-8.358870,-6.743886
-8.359399,-6.741739
-8.355227,-6.745277
-8.346528,-6.758448
-8.344496,-6.758833
-8.348261,-6.754084
-8.338559,-6.765858
-8.322106,-6.777457
-8.312945,-6.788763
-8.322151,-6.775180
-8.316430,-6.780080
-8.316257,-6.769922
-8.313271,-6.780520
-8.308457,-6.780351
-8.300181,-6.784880
-8.292292,-6.789298
-8.288505,-6.791090
-8.286626,-6.799032
-8.281821,-6.812242
-8.269107,-6.822250
-8.277237,-6.823554
-8.271205,-6.831135
-8.266565,-6.843075
-8.263571,-6.850416
-8.264077,-6.853234
-8.258815,-6.858637
-8.249587,-6.864755
-8.269884,-6.849684
-8.252850,-6.864818
-8.255013,-6.873325
-8.252827,-6.884228
-8.245203,-6.892803
-8.263953,-6.881711
-8.249988,-6.903235
-8.245785,-6.914306
-8.244085,-6.921740
-8.232485,-6.942470
-8.222343,-6.958957
-8.213997,-6.978669
-8.210827,-6.995271
-8.193516,-7.021567
-8.189708,-7.027099
-8.187920,-7.029881
-8.179100,-7.040581
-8.175065,-7.047333
-8.166962,-7.062477
-8.165072,-7.063736
-8.146312,-7.084381
-8.137652,-7.095195
-8.128868,-7.099868
-8.123670,-7.108549
-8.118804,-7.112536
-8.111316,-7.121493
-8.112393,-7.126275
-8.107573,-7.133436
-8.094363,-7.149957
-8.077705,-7.162105
-8.071353,-7.166838
-8.069224,-7.162922
-8.050340,-7.178367
-8.044902,-7.176954
-8.035253,-7.172928
-8.022008,-7.172081
-8.015447,-7.164816
-8.007083,-7.160724
-7.995285,-7.157915
-7.974156,-7.161013
-7.963143,-7.152185
-7.951987,-7.151339
-7.944054,-7.145708
-7.922781,-7.144551
-7.903233,-7.149142
-7.891935,-7.143679
-7.870363,-7.148199
-7.859470,-7.136623
-7.830409,-7.143969
-7.793681,-7.154907
-7.769346,-7.145639
-7.745388,-7.140479
-7.728443,-7.121503
-7.726226,-7.086996
-7.714535,-7.059493
-7.704015,-7.034825
-7.700116,-6.996895
-7.679442,-6.955473
-7.667251,-6.931615
-7.664349,-6.893609
-7.661842,-6.869193
-7.656867,-6.839913
-7.640306,-6.820594
-7.632068,-6.787445
-7.613075,-6.767152
-7.594786,-6.736608
-7.588019,-6.705264
-7.574635,-6.683315
-7.582246,-6.636984
-7.585913,-6.584633
-7.594990,-6.535871
-7.612192,-6.487014
-7.619085,-6.438156
-7.613584,-6.398901
-7.607008,-6.370130
-7.593713,-6.350498
-7.573781,-6.322600
-7.547589,-6.306975
-7.527933,-6.279038
-7.523072,-6.234025
-7.495207,-6.210053
-7.490033,-6.171321
-7.476510,-6.134279
-7.472700,-6.091979
-7.471646,-6.054299
-7.458170,-6.032305
-7.454576,-5.992301
-7.440302,-5.971977
-7.441079,-5.942161
-7.429179,-5.920222
-7.409544,-5.883653
-7.392703,-5.842124
-7.382296,-5.792767
-7.377145,-5.738123
-7.363631,-5.701639
-7.353795,-5.677880
-7.368610,-5.628091
-7.380628,-5.583569
-7.373648,-5.554700
-7.373180,-5.513542
-7.365681,-5.473628
-7.345892,-5.433437
-7.327458,-5.388056
-7.328554,-5.317913
-7.353118,-5.233580
-7.375030,-5.164194
-7.394341,-5.108457
-7.416270,-5.049920
-7.418918,-5.019420
-7.405832,-4.987662
-7.402710,-4.938925
-7.382104,-4.909956
-7.366110,-4.859358
-7.351815,-4.807432
-7.362634,-4.732131
-7.376142,-4.662432
-7.416109,-4.575708
-7.464631,-4.478089
-7.484546,-4.405303
-7.494628,-4.348185
-7.517466,-4.291815
-7.486937,-4.268159
-7.470745,-4.227921
-7.465222,-4.169910
-7.468135,-4.099836
-7.474519,-4.031536
-7.505449,-3.953596
-7.553710,-3.850256
-7.590758,-3.745963
-7.618870,-3.679167
-7.615020,-3.624856
-7.610597,-3.567196
-7.606305,-3.503628
-7.598432,-3.446593
-7.590283,-3.378562
-7.602061,-3.299166
-7.621794,-3.223456
-7.655001,-3.139217
-7.676041,-3.078621
-7.685665,-3.008831
-7.678582,-2.932692
-7.669546,-2.863863
-7.654932,-2.799091
-7.651687,-2.715300
-7.657970,-2.637614
-7.676912,-2.572455
-7.695611,-2.504222
-7.703775,-2.449463
-7.729064,-2.364259
-7.725893,-2.297497
-7.720039,-2.215181
-7.713187,-2.143421
-7.710475,-2.056743
-7.708847,-1.973025
-7.722098,-1.874310
-7.731390,-1.782558
-7.746204,-1.685161
-7.754811,-1.601677
-7.775948,-1.502604
-7.778612,-1.421151
-7.776299,-1.328687
-7.774055,-1.253937
-7.761761,-1.170750
-7.754201,-1.080289
-7.749504,-1.006390
-7.737739,-0.904496
-7.729152,-0.823623
-7.734999,-0.730519
-7.729020,-0.639005
-7.720286,-0.554823
-7.710371,-0.475891
-7.699014,-0.399001
-7.682032,-0.328269
-7.665640,-0.246845
-7.641312,-0.149227
-7.615576,-0.077934
-7.601810,0.001710
-7.576184,0.063529
-7.560317,0.157793
-7.532595,0.228551
-7.502351,0.283860
-7.490198,0.345566
-7.469687,0.385140
-7.451619,0.452565
-7.435042,0.518587
-7.417085,0.591314
-7.401692,0.633146
-7.389387,0.677876
-7.376266,0.719491
-7.365933,0.771504
-7.359533,0.834127
-7.351888,0.895092
-7.354883,0.950706
-7.360149,0.992294
-7.366208,1.045953
-7.361190,1.112150
-7.352616,1.159754
-7.348682,1.204783
-7.346345,1.256437
-7.343509,1.317107
-7.341530,1.376121
-7.335683,1.436517
-7.328154,1.494552
-7.313716,1.556978
-7.303432,1.611431
-7.297864,1.653871
-7.282744,1.693593
-7.265610,1.725486
-7.251130,1.772866
-7.237220,1.828995
-7.224370,1.879248
-7.204042,1.919957
-7.188885,1.969148
-7.170835,2.019142
-7.152473,2.059307
-7.134771,2.123975
-7.120755,2.168601
-7.102699,2.207263
-7.087055,2.243705
-7.073481,2.269270
-7.059351,2.302328
-7.050348,2.341291
-7.040133,2.387720
-7.026414,2.429957
-7.012686,2.467450
-7.000788,2.511172
-6.985648,2.550933
-6.968744,2.599474
-6.949319,2.653937
-6.935812,2.694675
-6.923239,2.732636
-6.908981,2.772657
-6.891548,2.826288
-6.857580,2.925706
-6.854351,2.934092
-6.846035,2.966259
-6.847812,3.007589
-6.842109,3.043462
-6.836774,3.086594
-6.833654,3.122896
-6.827909,3.169884
-6.811257,3.225156
-6.803111,3.263808
-6.804530,3.314004
-6.799508,3.360588
-6.804725,3.404570
-6.807868,3.460667
-6.811730,3.505718
-6.806121,3.562791
-6.807661,3.606375
-6.810435,3.647449
-6.805639,3.696903
-6.805734,3.733615
-6.806779,3.769996
-6.805160,3.809769
-6.800885,3.866056
-6.802360,3.912590
-6.809537,3.954227
-6.818400,3.982796
-6.824819,4.018248
-6.825739,4.049273
-6.816834,4.092190
-6.819959,4.114244
-6.819309,4.140367
-6.824046,4.162083
-6.824485,4.198643
-6.821337,4.234763
-6.830979,4.249190
-6.835956,4.279799
-6.836405,4.310349
-6.826853,4.345014
-6.820301,4.368678
-6.807771,4.407970
-6.802492,4.431072
-6.805709,4.444148
-6.801455,4.479787
-6.808170,4.494986
-6.810361,4.521723
-6.815382,4.551209
-6.807183,4.597390
-6.812272,4.629329
-6.806962,4.682705
-6.814090,4.710659
-6.808731,4.762310
-6.799619,4.827134
-6.808760,4.861616
-6.811770,4.887878
-6.809320,4.930244
-6.806014,4.981784
-6.805542,5.032506
-6.802235,5.090296
-6.805212,5.136833
-6.799960,5.195563
-6.796302,5.249451
-6.795299,5.300957
-6.791509,5.355590
-6.791014,5.406219
-6.796468,5.440522
-6.790758,5.488332
-6.793942,5.521081
-6.805591,5.547142
-6.809145,5.575517
-6.811085,5.605651
-6.802964,5.643166
-6.799141,5.680056
-6.806865,5.700225
-6.807760,5.726745
-6.808136,5.753441
-6.802239,5.787320
-6.801545,5.816320
-6.781973,5.841790
-6.775042,5.876486
-6.754448,5.923825
-6.770883,5.943301
-6.782447,5.972647
-6.785542,6.014294
-6.784663,6.056615
-6.787099,6.091545
-6.784580,6.129142
-6.796515,6.154210
-6.804560,6.184802
-6.809681,6.226348
-6.808594,6.273813
-6.822086,6.310224
-6.832985,6.352618
-6.852688,6.384818
-6.857766,6.430047
-6.864479,6.466825
-6.882979,6.494275
-6.896393,6.528629
-6.906402,6.567708
-6.912137,6.612663
-6.926654,6.650987
-6.944088,6.674691
-6.955099,6.706645
-6.961209,6.734032
-6.965292,6.759061
-6.970093,6.779015
-6.968003,6.805732
-6.965891,6.842936
-6.972062,6.859096
-6.973608,6.885258
-6.979355,6.907827
-6.988747,6.934619
-6.993983,6.971749
-7.001690,7.016496
-7.016004,7.059992
-7.027763,7.103548
-7.042134,7.141519
-7.049145,7.189027
-7.054093,7.242905
-7.066260,7.287115
-7.072880,7.335562
-7.070553,7.390492
-7.074402,7.436560
-7.090576,7.470763
-7.091347,7.515600
-7.097752,7.554070
-7.098221,7.591989
-7.093796,7.633417
-7.086490,7.671684
-7.085797,7.700178
-7.074056,7.741837
-7.086073,7.757548
-7.092980,7.779310
-7.093233,7.803096
-7.092930,7.828253
-7.090686,7.855331
-7.089059,7.875658
-7.091685,7.901688
-7.090352,7.928612
-7.085166,7.960925
-7.080193,7.989178
-7.083106,8.009543
-7.075119,8.039675
-7.060170,8.070447
-7.057266,8.088978
-7.048014,8.106976
-7.047518,8.115010
-7.046293,8.125913
-7.026647,8.152413
-7.022348,8.157708
-7.011557,8.164733
-6.998761,8.173784
-6.976614,8.187698
-6.947525,8.205622
-6.932564,8.212170
-6.911079,8.218529
-6.888499,8.227562
-6.868097,8.229558
-6.833728,8.247009
-6.814385,8.245981
-6.783535,8.253499
-6.742009,8.268251
-6.719197,8.271064
-6.696676,8.269867
-6.655759,8.284027
-6.624730,8.289036
-6.595047,8.292412
-6.567022,8.292944
-6.545039,8.287118
-6.515826,8.285767
-6.487996,8.282130
-6.443119,8.291143
-6.411208,8.288641
-6.363944,8.297528
-6.333996,8.289443
-6.296649,8.288013
-6.275341,8.272990
-6.243254,8.264653
-6.220540,8.245505
-6.181293,8.239046
-6.140255,8.232087
-6.099661,8.224529
-6.060187,8.212836
-6.024827,8.197893
-5.978496,8.190694
-5.938673,8.177734
-5.887973,8.170935
-5.854649,8.149701
-5.819304,8.127193
-5.763601,8.116264
-5.723213,8.099619
-5.683413,8.084853
-5.629045,8.080007
-5.582371,8.061361
-5.526160,8.029504
-5.470017,8.008782
-5.408363,8.003194
-5.370000,7.997196
-5.319400,7.993928
-5.278757,7.991989
-5.222760,7.993996
-5.176426,7.992791
-5.122189,7.999822
-5.061914,8.009800
-5.002249,8.019254
-4.935322,8.034839
-4.867886,8.051219
-4.810852,8.060765
-4.752517,8.069942
-4.699023,8.071190
-4.640003,8.075552
-4.589993,8.077825
-4.545114,8.071399
-4.481814,8.078844
-4.426616,8.078017
-4.368403,8.082054
-4.313370,8.084836
-4.259084,8.085711
-4.204516,8.077272
-4.165824,8.059656
-4.120239,8.051408
-4.063035,8.047121
-4.004307,8.045279
-3.950807,8.040898
-3.901907,8.034321
-3.827277,8.043227
-3.753128,8.048536
-3.695746,8.047610
-3.655964,8.038834
-3.604710,8.037169
-3.550528,8.039038
-3.505867,8.043564
-3.448353,8.052532
-3.377349,8.063306
-3.325233,8.062843
-3.267681,8.063654
-3.215219,8.066528
-3.156619,8.075541
-3.071061,8.095214
-3.006055,8.103900
-2.929065,8.120432
-2.830311,8.148013
-2.742229,8.168407
-2.643928,8.193594
-2.567474,8.207911
-2.476411,8.225824
-2.392554,8.242163
-2.304352,8.258429
-2.207705,8.277849
-2.132480,8.290788
-2.057430,8.302304
-1.979747,8.314659
-1.894802,8.329346
-1.787651,8.346393
-1.709338,8.355735
-1.627852,8.363380
-1.543746,8.370746
-1.451677,8.378770
-1.349357,8.388639
-1.264429,8.395605
-1.188764,8.401166
-1.084033,8.411455
-0.974689,8.420970
-0.886516,8.424606
-0.799364,8.423814
-0.735532,8.419460
-0.638894,8.419721
-0.537686,8.422020
-0.443148,8.422035
-0.345474,8.420952
-0.256566,8.416930
-0.159554,8.410736
-0.065161,8.407157
0.019224,8.398971
0.122862,8.390370
0.221797,8.379247
0.308367,8.368003
0.393708,8.352982
0.483845,8.339413
0.579704,8.329101
0.662275,8.316231
0.759591,8.301784
0.850755,8.287300
0.943130,8.268912
1.022602,8.248848
1.112929,8.229607
1.202249,8.209238
1.296438,8.191176
1.385821,8.170711
1.487315,8.149844
1.564921,8.134781
1.661482,8.117678
1.754935,8.088309
1.841075,8.068284
1.935483,8.042168
2.015251,8.021291
2.096238,7.994460
2.182867,7.968975
2.255176,7.946493
2.347577,7.916046
2.433935,7.886756
2.522153,7.861394
2.595562,7.832110
2.658758,7.811178
2.718651,7.790412
2.773232,7.762332
2.836942,7.729226
2.896798,7.707074
2.956406,7.685749
3.010217,7.657877
3.095002,7.629364
3.151187,7.609096
3.233605,7.590851
3.298342,7.571123
